,9/4/09,,,,,,,,,
21,"September 26, 2009",Lisa's Lounge,Karaoke w/Jimbo (8pm-1:30am),Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"September 3, 2009",Mac's Sportsbar and Steakhouse,Trey Morgan,Athens,Thursday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"September 4, 2009",Mac's Sportsbar and Steakhouse,Live Music,Athens,Saturday,DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"September 8, 2009",Mac's Sportsbar and Steakhouse,Karaoke w/Doc Rock,Athens,Tuesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
4,"September 10, 2009",Mac's Sportsbar and Steakhouse,Trey Morgan,Athens,Thursday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"September 11, 2009",Mac's Sportsbar and Steakhouse,Live Music,Athens,Saturday,DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"September 15, 2009",Mac's Sportsbar and Steakhouse,Karaoke w/Doc Rock,Athens,Tuesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11,"September 17, 2009",Mac's Sportsbar and Steakhouse,Trey Morgan,Athens,Thursday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"September 18, 2009",Mac's Sportsbar and Steakhouse,Live Music,Athens,Saturday,DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"September 22, 2009",Mac's Sportsbar and Steakhouse,Karaoke w/Doc Rock,Athens,Tuesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
18,"September 24, 2009",Mac's Sportsbar and Steakhouse,Trey Morgan,Athens,Thursday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"September 25, 2009",Mac's Sportsbar and Steakhouse,Live Music,Athens,Friday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,"September 3, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"September 5, 2009",Maria Bonita Grill and Cantina (Decatur),Heaven and Hell Party ,Decatur,Saturday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"September 6, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Wednesday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"September 7,2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"September 12, 2009",Maria Bonita Grill and Cantina (Decatur),Barefeet,Decatur,Saturday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"September 13, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Saturday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"September 14, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"September 19, 2009",Maria Bonita Grill and Cantina (Decatur),The Letters,Decatur,Saturday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"September 20, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Saturday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"September 21, 2009",Maria Bonita Grill and Cantina (Decatur),Karaoke with JD Pollard,Decatur,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"September 26, 2009",Maria Bonita Grill and Cantina (Decatur),Kush,Decatur,Saturday,DJ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"September 4, 2009",Moody Monday's,Karaoke,Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"September 5, 2009",Moody Monday's,Karaoke,Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"September 9, 2009",Moody Monday's,Karaoke,Huntsville,Wednesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"September 11, 2009",Moody Monday's,Karaoke,Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"September 12, 2009",Moody Monday's,Karaoke,Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"September 16, 2009",Moody Monday's,Karaoke,Huntsville,Wednesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"September 18, 2009",Moody Monday's,Karaoke,Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"September 19, 2009",Moody Monday's,Karaoke,Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"September 23, 2009",Moody Monday's,Karaoke,Huntsville,Wednesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"September 25, 2009",Moody Monday's,Karaoke,Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"September 26, 2009",Moody Monday's,Karaoke,Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"September 3, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,"September 4, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"September 5, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1,"September 6, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Sunday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2,"September 9, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Wednesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
5,"September 10, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
6,"September 11, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7,"September 12, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8,"September 13, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Sunday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
9,"September 16, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Wednesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12,"September 17, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Thursday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13,"September 18, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Friday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14,"September 19, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
15,"September 20, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Sunday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
16,"September 23, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Sunday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
19,"September 24, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Monday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
20,"September 25, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Tuesday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
21,"September 26, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Saturday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
22,"September 27, 2009",Olivia's Sports Bar and Grill,Karaoke (9pm),Huntsville,Sunday,Karaoke,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23,"September 3, 2009",Partner's,Karaoke and Dance w/DJ Sweet T,Huntsville,Thursday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-1,"September 4, 2009",Partner's,Partner's Cabaret Show ,Huntsville,Friday,Live Music,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0,"September 5, 2009",Partner's,DJ Sweet T Pajama Party,Huntsville,Saturday,Live Music,,,,,,
,"September 6, 2009",Partner's,Open Mic Night ,,,,,,,,,
1,"September 8, 2009",Partner's,Karaoke  hosted by DJ Sweet T (9pm-2am),Huntsville,Tuesday,Karaoke,,,,,,
4,"September 9, 2009",Partner's,College Night Dancing/DJ,Huntsville,Wednesday,DJ,,,,,,
5,"September 10, 2009",Partner's,Karaoke and Dance w/DJ Sweet T,Huntsville,Thursday,Karaoke,,,,,,
6,"September 11, 2009",Partner's,Cabaret Show and Dance w/ Charlie Brown (10:30pm) ,Huntsville,Friday,Live Music,,,,,,
,"September 12, 2009",Partner's,Halcyon,,,,,,,,,
8,"September 15, 2009",Partner's,Karaoke w/Contest hosted by DJ Sweet T (9pm-2am),Huntsville,Tuesday,Karaoke,,,,,,
11,"September 16, 2009",Partner's,College Night Dancing/DJ,Huntsville,Wednesday,DJ,,,,,,
12,"September 17, 2009",Partner's,Karaoke and Dance w/DJ Sweet T,Huntsville,Thursday,Karaoke,,,,,,
13,"September 18, 2009",Partner's,"Cabaret Show (10:30pm) ",Huntsville,Friday,Live Music,,,,,,
14,"September 19, 2009",Partner's,Pride of Kings Show,Huntsville,Saturday,Live Music,,,,,,
15,"September 22, 2009",Partner's,Karaoke w/ DJ Sweet T,Huntsville,Tuesday,Karaoke,,,,,,
18,"September 23, 2009",Partner's,College Night Dancing/DJ,Huntsville,Wednesday,Karaoke,,,,,,
19,"September 25, 2009",Partner's,Karaoke and Dance w/DJ Sweet T,Huntsville,Thursday,DJ,,,,,,
21,"September 26, 2009",Partner's,Betty Roulette Burlesque Show,Huntsville,Friday,Karaoke,,,,,,
7,"September 12, 2009",Sammy T's Music Hall,Another Hero,Huntsville,Saturday,Live Music,
21,"September 26, 2009",Sammy T's Music Hall,Foam Party w/ DJ Keibot,Huntsville,Saturday,Live Music,
22,"September 3, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Thursday,Karaoke,
-1,"September 4, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Friday,Karaoke,
0,"September 5, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Saturday,Karaoke,
1,"September 7, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Monday,Karaoke,
3,"September 8, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Tuesday,Karaoke,
4,"September 9, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Wednesday,Karaoke,
5,"September 10, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Thursday,Karaoke,
6,"September 11, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Friday,Karaoke,
7,"September 12, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Saturday,Karaoke,
8,"September 14, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Monday,Karaoke,
10,"September 15, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Tuesday,Karaoke,
11,"September 16, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Wednesday,Karaoke,
12,"September 17, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Thursday,Karaoke,
13,"September 18, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Friday,Karaoke,
14,"September 19, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Saturday,Karaoke,
15,"September 21, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Monday,Karaoke,
17,"September 22, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Tuesday,Karaoke,
18,"September 23, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Wednesday,Karaoke,
19,"September 24, 2009",Sandy's Roadhouse (Guntersville),Karaoke Contest,Guntersville,Thursday,Karaoke,
20,"September 25, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Friday,Karaoke,
21,"September 26, 2009",Sandy's Roadhouse (Guntersville),Karaoke,Guntersville,Saturday,Karaoke,
22,"September 3, 2009",Sportspage,5ive O'Clock Charlie,Huntsville,Thursday,Live Music,
-1,"September 4, 2009",Sportspage,A Head of the Wake,Huntsville,Friday,Live Music,
0,"September 5, 2009",Sportspage,Black Label,Huntsville,Saturday,Live Music,
1,"September 6, 2009",Sportspage,Donnie Cox,Huntsville,Monday,Live Music,
2,"September 7, 2009",Sportspage,Dave Anderson,,,,
3,"September 8, 2009",Sportspage,Chelvis and the Bean,Huntsville,Tuesday,Live Music,
4,"September 9, 2009",Sportspage,Rob Aldridge,Huntsville,Wednesday,Live Music,
5,"September 10, 2009",Sportspage,5 O'Clock Charlie ,Huntsville,Thursday,Live Music,
6,"September 11, 2009",Sportspage,Fat Momma,Huntsville,Friday,Live Music,
7,"September 12, 2009",Sportspage,Liquid Caravan,Huntsville,Saturday,Live Music,,
8,"September 13, 2009",Sportspage,Live Music,Huntsville,Sunday,Live Music,,
9,"September 14, 2009",Sportspage,David Anderson,Huntsville,Monday,Live Music,,
10,"September 15, 2009",Sportspage,Live Music,Huntsville,Tuesday,Live Music,,
11,"September 16, 2009",Sportspage,Rob Aldridge,Huntsville,Wednesday,Live Music,,
12,"September 17, 2009",Sportspage,5 O'Clock Charlie ,Huntsville,Thursday,Live Music,,
13,"September 18, 2009",Sportspage,MacPhearson Struts,Huntsville,Friday,Live Music,,
14,"September 19, 2009",Sportspage,Live Music,Huntsville,Saturday,Live Music,,
15,"September 20, 2009",Sportspage,Donnie Cox,,,,,
16,"September 21, 2009",Sportspage,Dave Anderson,Huntsville,Monday,Live Music,,
17,"September 22, 2009",Sportspage,Chelvis and the Bean,Huntsville,Tuesday,Live Music,,
18,"September 23, 2009",Sportspage,Rob Aldridge,Huntsville,Wednesday,Live Music,,
19,"September 24, 2009",Sportspage,5ive O'Clock Charlie,Huntsville,Thursday,Live Music,,
20,"September 25, 2009",Sportspage,Live Music,Huntsville,Friday,Live Music,,
21,"September 26, 2009",Sportspage,Live Music,Huntsville,Saturday,Live Music,,
22,"September 3, 2009",The Brick (Decatur),Microwave Dave,Decatur,Thursday,Live Music,,
-1,"September 4, 2009",The Brick (Decatur),Roosevelt Franklin,Decatur,Friday,Live Music,
0,"September 5, 2009",The Brick (Decatur),Bishop Black,Decatur,Saturday,Live Music,
1,"September 9, 2009",The Brick (Decatur),Pat and the Peeps,Decatur,Wednesday,Live Music,
5,"September 10, 2009",The Brick (Decatur),Tashia,Decatur,Thursday,Live Music,
6,"September 11, 2009",The Brick (Decatur),5 O'Clock Charlie ,Decatur,Friday,Live Music,
7,"September 12, 2009",The Brick (Decatur),Shawna P. and Earthfunk Band,Decatur,Saturday,Live Music,
8,"September 16, 2009",The Brick (Decatur),Mike Roberts,Decatur,Wednesday,Live Music,
12,"September 17, 2009",The Brick (Decatur),Blagburn,Decatur,Thursday,Live Music,
13,"September 18, 2009",The Brick (Decatur),Live Music,Decatur,Friday,Live Music,
14,"September 19, 2009",The Brick (Decatur),Sunday Best,Decatur,Saturday,Live Music,
15,"September 23, 2009",The Brick (Decatur),Shawna P. and Earthfunk Band,Decatur,Wednesday,Live Music,
19,"September 24, 2009",The Brick (Decatur),Pat and the Peeps,Decatur,Thursday,Live Music,
20,"September 25, 2009",The Brick (Decatur),CO Jones,Decatur,Friday,Live Music,
21,"September 26, 2009",The Brick (Decatur),Black Label,Decatur,Saturday,Live Music,
22,"September 3, 2009",The Docks (Scottsboro),Trey Browder,Scottsboro,Thursday,Live Music,
-1,"September 4, 2009",The Docks (Scottsboro),Dave Anderson,Scottsboro,Friday,Live Music,
0,"September 5, 2009",The Docks (Scottsboro),5ive O'Clock Charlie,Scottsboro,Saturday,Live Music,
1,"September 10, 2009",The Docks (Scottsboro),Tony Brooks,Scottsboro,Thursday,Live Music,
6,"September 11, 2009",The Docks (Scottsboro),Dave Anderson,Scottsboro,Friday,Live Music,
7,"September 13, 2009",The Docks (Scottsboro),Live Music,Scottsboro,Saturday,Live Music,
9,"September 17, 2009",The Docks (Scottsboro),Trey Browder,Scottsboro,Thursday,Live Music,
12,"September 18, 2009",The Docks (Scottsboro),Dave Anderson,Scottsboro,Friday,Live Music,
14,"September 19, 2009",The Docks (Scottsboro),"Kenny, Butch and Bob",Scottsboro,Saturday,Live Music,
15,"September 24, 2009",The Docks (Scottsboro),Trey Browder,Scottsboro,Thursday,Live Music,
20,"September 25, 2009",The Docks (Scottsboro),"Kenny, Butch and Bob",Scottsboro,Friday,Live Music,
21,"September 26, 2009",The Docks (Scottsboro),Andrew and Drew,Scottsboro,Saturday,Live Music,
0,"September 5, 2009",The Nook,Dead Guys Classic Blues,,,,
6,"September 11, 2009",The Nook,Dead Guys Classic Blues,,,,
19,"September 3, 2009",The Station,Proton Joe,Huntsville,Thursday,Live Music,
-1,"September 4, 2009",The Station,Rock and Roll Centerfold,Huntsville,Friday,Live Music,
0,"September 5, 2009",The Station,Shake,Huntsville,Saturday,Live Music,
3,"September 8, 2009",The Station,Acostic Night/Karaoke,,Tuesday,,
4,"September 9, 2009",The Station,GMR,,Wednesday,,,,,,,
,"September 10, 2009",The Station,Booga Funk,,,,,,,,,
1,"September 11, 2009",The Station,Black Eyed Susan,Huntsville,Friday,Live Music,,,,,,
7,"September 12, 2009",The Station,Black Label,Huntsville,Saturday,Live Music,,,,,,
9,"September 15, 2009",The Station,Acostic Night/Karaoke,,Tuesday,,,,,,,
8,"September 16, 2009",The Station,Shake,Huntsville,Wednesday,Live Music,,,,,,
12,"September 17, 2009",The Station,Red Letters,,,,,,,,,
13,"September 18, 2009",The Station,Proton Joe,Huntsville,Friday,Live Music,,,,,,
14,"September 19, 2009",The Station,Handshake Promise,Huntsville,Saturday,Live Music,,,,,,
17,"September 22, 2009",The Station,Acostic Night/Karaoke,,,,,,,,,
15,"September 23, 2009",The Station,Shawna P. and Earthfunk Band,Huntsville,Wednesday,Live Music,,,,,,
19,"September 24, 2009",The Station,Big Daddy King Fish,,Thursday,,,,,,,
20,"September 25, 2009",The Station,Peeping Town,,Friday,,,,,,,
21,"September 26, 2009",The Station,Within Reason,Huntsville,Saturday,Live Music,,,,,,
23,"September 3, 2009",Voodoo Lounge Bar and Grill,Open Mic Night w/Ben Trussell,Huntsville,Thursday,Live Music,,,,,,
-1,"September 4, 2009",Voodoo Lounge Bar and Grill,Live Music,Huntsville,Friday,Live Music,,,,,,
0,"September 5, 2009",Voodoo Lounge Bar and Grill,Toy Shop,Huntsville,Saturday,Live Music,,,,,,
1,"September 6, 2009",Voodoo Lounge Bar and Grill,Karaoke w/ DJ Brandon Mac,Huntsville,Sunday,Karaoke,,,,,,
2,"September 8, 2009",Voodoo Lounge Bar and Grill,Dave Anderson,Huntsville,Tuesday,Live Music,,,,,,
4,"September 9, 2009",Voodoo Lounge Bar and Grill,James Irvin,Huntsville,Wednesday,Live Music,,,,,,
5,"September 10, 2009",Voodoo Lounge Bar and Grill,Open Mic Night w/Ben Trussell,Huntsville,Thursday,Live Music,,,,,,
6,"September 11, 2009",Voodoo Lounge Bar and Grill,The Red Letters,Huntsville,Friday,Live Music,,,,,,
7,"September 12, 2009",Voodoo Lounge Bar and Grill,Bob Walters Banned,Huntsville,Saturday,Live Music,,,,,,
8,"September 13, 2009",Voodoo Lounge Bar and Grill,Karaoke w/ DJ Brandon Mac,Huntsville,Sunday,Karaoke,,,,,,
,"September 14, 2009",Voodoo Lounge Bar and Grill,Mississippi John Doude,,,,,,,,,
9,"September 15, 2009",Voodoo Lounge Bar and Grill,Dave Anderson,Huntsville,Tuesday,Live Music,,,,,,
11,"September 16, 2009",Voodoo Lounge Bar and Grill,James Irvin,Huntsville,Wednesday,Live Music,,,,,,
12,"September 17, 2009",Voodoo Lounge Bar and Grill,Open Mic Night w/Ben Trussell,Huntsville,Thursday,Live Music,,,,,,
13,"September 18, 2009",Voodoo Lounge Bar and Grill,Rooster Blues,Huntsville,Friday,Live Music,,,,,,
14,"September 19, 2009",Voodoo Lounge Bar and Grill,Jessica Dawn and Lacey Atchinson,Huntsville,Saturday,Live Music,,,,,,
15,"September 20, 2009",Voodoo Lounge Bar and Grill,Karaoke w/ DJ Brandon Mac,Huntsville,Sunday,Karaoke,,,,,,
,"September 21, 2009",Voodoo Lounge Bar and Grill,Thomas Function w/ Yussuf Jerusleum,,,,,,,,,
16,"September 22, 2009",Voodoo Lounge Bar and Grill,Dave Anderson,Huntsville,Tuesday,Live Music,,,,,,
18,"September 23, 2009",Voodoo Lounge Bar and Grill,James Irvin,Huntsville,Wednesday,Live Music,,,,,,
19,"September 24, 2009",Voodoo Lounge Bar and Grill,Open Mic Night w/Ben Trussell,Huntsville,Thursday,Live Music,,,,,,
20,"September 25, 2009",Voodoo Lounge Bar and Grill,Lance Almon Smith Band,Huntsville,Friday,Live Music,,,,,,
21,"September 26, 2009",Voodoo Lounge Bar and Grill,Four Door Ramblers,Huntsville,Saturday,Live Music,,,,,,